"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"3.04691892","0.00266332","0.3282004","0.0","23","6","false","紅會","41.08695652","23","0","0","0.77256456","false","0","紅會","19167698","0.05498897","ORG"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","何燏時","34.0","2","0","0","0.64763964","false","0","何燏時","378","0.75","PERSON"
"4.15351351","3.674E-5","0.24076002","0.0","7","8","false","王存善","24.85714286","7","0","0","0.64960961","false","0","王存善","45526","0.29821429","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","龐元濟","34.0","2","0","0","0.64763964","false","0","龐元濟","378","0.75","PERSON"
"3.14378378","7.1679E-4","0.31808803","0.0","44","7","false","慶記怡情軒","54.04545455","44","0","0","0.7618018","false","0","慶記怡情軒","11935632","0.08446728","ORG"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","沈能虎","34.0","2","0","0","0.64763964","false","0","沈能虎","378","0.75","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","徐爾榖","34.0","2","0","0","0.64763964","false","0","徐爾榖","378","0.75","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","夏曾佑","34.0","2","0","0","0.64763964","false","0","夏曾佑","378","0.75","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","張美翊","34.0","2","0","0","0.64763964","false","0","張美翊","378","0.75","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","謝絅輝","34.0","2","0","0","0.64763964","false","0","謝絅輝","378","0.75","PERSON"
"4.16389189","5.46E-6","0.24015993","0.0","3","8","false","樊棻","30.66666667","3","0","0","0.64845646","false","0","樊棻","3806","0.49444444","PERSON"
"3.18183784","4.9857E-4","0.31428377","0.0","23","7","false","純武堂","74.26086957","23","0","0","0.75757357","false","0","純武堂","6705422","0.12250982","ORG"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","徐棠","34.0","2","0","0","0.64763964","false","0","徐棠","378","0.75","PERSON"
"4.17124324","1.1E-7","0.23973668","0.0","2","8","false","孫思敬","34.0","2","0","0","0.64763964","false","0","孫思敬","378","0.75","PERSON"
"3.18789189","0.00139642","0.31368692","0.0","21","6","false","北京工商部","33.9047619","21","0","0","0.7569009","false","0","北京工商部","6181650","0.05653739","ORG"
"3.2","2.4661E-4","0.3125","0.0","11","7","false","純泰莊","109.45454545","11","0","0","0.75555556","false","0","純泰莊","2130856","0.18444651","ORG"
"3.20259459","9.5724E-4","0.31224683","0.0","34","7","false","北京政務處","34.91176471","34","0","0","0.75526727","false","0","北京政務處","2246636","0.05918284","ORG"
"4.37405405","0.00238014","0.22862086","0.0","24","8","false","應慶","4.20833333","24","0","0","0.62510511","false","0","應慶","13241432","0.40104167","ORG"
"3.6332973","0.00206143","0.27523209","0.0","37","6","false","紹興軍政分府","8.24324324","37","0","0","0.70741141","false","0","紹興軍政分府","8376380","0.04765292","ORG"
"3.15891892","4.7345E-4","0.316564","0.0","19","6","false","懋昌洋","63.94736842","19","0","0","0.76012012","false","0","懋昌洋","6318182","0.10456373","ORG"
"3.20648649","6.112E-4","0.31186784","0.0","28","7","false","北京政務處商部","37.35714286","28","0","0","0.75483483","false","0","北京政務處商部","1405530","0.06378446","ORG"
"3.19091892","2.0024E-4","0.31338935","0.0","20","7","false","成綸華廠","80.3","20","0","0","0.75656456","false","0","成綸華廠","1940274","0.13238731","ORG"
"3.21643243","7.19E-6","0.31090347","0.0","5","7","false","絲業會","233.4","5","0","0","0.75372973","false","0","絲業會","90566","0.4077193","ORG"
"3.11135135","0.00351131","0.32140375","0.0","37","7","false","絲業會館","64.53125","37","0","4","0.76540541","false","0","絲業會館","26865738","0.09684642","ORG"
"3.72583784","0.00199562","0.26839601","0.0","11","6","false","北京琉璃廠","25.09090909","11","0","0","0.69712913","false","0","北京琉璃廠","10603224","0.13236763","ORG"
"3.21081081","4.0748E-4","0.31144781","0.0","18","7","false","戴生昌船局","54.38888889","18","0","0","0.75435435","false","0","戴生昌船局","952746","0.09366472","ORG"
"4.72562162","0.0","0.21161237","0.0","1","7","false","龐萊巨","11.0","1","0","0","0.58604204","false","0","龐萊巨","0","0.0","PERSON"
"4.72562162","0.0","0.21161237","0.0","1","7","false","台鑒","11.0","1","0","0","0.58604204","false","0","台鑒","0","0.0","PERSON"
"4.72562162","0.0","0.21161237","0.0","1","7","false","李夢蘭","11.0","1","0","0","0.58604204","false","0","李夢蘭","0","0.0","PERSON"
"4.72562162","0.0","0.21161237","0.0","1","7","false","崔東海","11.0","1","0","0","0.58604204","false","0","崔東海","0","0.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","李隠名","21.0","2","0","0","0.6436997","false","0","李隠名","2","1.0","PERSON"
"3.20735135","0.00307321","0.31178374","0.0","21","7","false","北仁濟善堂","54.66666667","21","0","0","0.75473874","false","0","北仁濟善堂","9963916","0.09333333","ORG"
"4.2067027","0.0","0.23771587","0.0","2","8","false","章存德","21.0","2","0","0","0.6436997","false","0","章存德","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","沈錫記","21.0","2","0","0","0.6436997","false","0","沈錫記","2","1.0","PERSON"
"3.15805405","5.4179E-4","0.31665069","0.0","25","7","false","户部","89.125","25","0","1","0.76021622","false","0","户部","7368342","0.14168006","ORG"
"4.2067027","0.0","0.23771587","0.0","2","8","false","周芝能","21.0","2","0","0","0.6436997","false","0","周芝能","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","徐隠名","21.0","2","0","0","0.6436997","false","0","徐隠名","2","1.0","PERSON"
"3.17491892","3.4977E-4","0.31496867","0.0","24","7","false","絲雲絲廠","56.04166667","24","0","0","0.75834234","false","0","絲雲絲廠","3673118","0.0906782","ORG"
"4.2067027","0.0","0.23771587","0.0","2","8","false","張隠名","21.0","2","0","0","0.6436997","false","0","張隠名","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","翟起林","21.0","2","0","0","0.6436997","false","0","翟起林","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","何隠名","21.0","2","0","0","0.6436997","false","0","何隠名","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","耿夢","21.0","2","0","0","0.6436997","false","0","耿夢","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","汪柏如","21.0","2","0","0","0.6436997","false","0","汪柏如","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","洪隠名","21.0","2","0","0","0.6436997","false","0","洪隠名","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","馮長生","21.0","2","0","0","0.6436997","false","0","馮長生","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","魏坤記","21.0","2","0","0","0.6436997","false","0","魏坤記","2","1.0","PERSON"
"4.2067027","0.0","0.23771587","0.0","2","8","false","馮泰和","21.0","2","0","0","0.6436997","false","0","馮泰和","2","1.0","PERSON"
